IMO.Number,predicted.kg.CO2.per.nm,TEU.predicted.kg.CO2.per.nm
9230397,132.4226061,NA
9230402,1150.125802,NA
9230414,360.3217486,NA
9230426,341.1459765,NA
9230476,804.0152277,NA
9230488,766.4135749,760.851025
9230490,766.4135749,760.851025
9230505,587.359778,NA
9230517,587.359778,NA
9230555,379.0411705,NA
9230567,379.0411705,NA
9230579,120.0148698,NA
9230696,144.4387815,NA
9230713,386.2150797,NA
9230751,299.5638506,NA
9230763,299.5638506,NA
9230775,311.1247261,329.1211187
9230787,310.1972865,329.1880782
9230804,272.4091474,NA
9230816,272.4091474,NA
9230830,141.0340688,NA
9230854,303.298336,NA
9230866,117.3930294,NA
9230878,882.783879,NA
9230880,841.3043775,NA
9230892,660.0919665,NA
9230907,852.2171412,NA
9230919,232.2133396,NA
9230921,232.5532895,NA
9230969,814.7811132,NA
9230971,501.4270987,NA
9230983,153.5819968,NA
9230995,531.5004299,NA
9231004,312.0765404,NA
9231016,141.7523067,NA
9231028,137.5544915,NA
9231030,297.1768213,NA
9231054,380.6269038,NA
9231066,130.7299506,NA
9231092,342.4289747,NA
9231119,334.701444,NA
9231121,325.5375154,NA
9231133,324.4814496,NA
9231145,335.9770226,NA
9231157,409.492054,471.3579649
9231171,346.1318631,NA
9231183,349.2039891,NA
9231195,137.9789166,NA
9231200,111.1559898,NA
9231212,592.1217875,NA
9231224,607.1683061,NA
9231236,674.5387872,684.0517567
9231248,728.8127298,733.0274496
9231250,661.0532684,664.2474031
9231262,669.5097731,667.6748868
9231274,300.8755274,NA
9231286,301.2357586,NA
9231298,299.1395126,NA
9231303,294.9171666,NA
9231315,296.4102294,NA
9231327,310.0940785,NA
9231341,385.6475996,NA
9231353,385.6475996,NA
9231365,396.647608,NA
9231377,302.4487581,NA
9231389,298.9330343,NA
9231456,384.9324754,NA
9231468,582.7057628,NA
9231470,400.0827753,418.8317162
9231482,412.0362929,419.3929548
9231494,402.3168845,418.8317162
9231509,522.0331818,NA
9231511,449.7488262,NA
9231523,143.2155551,NA
9231535,374.4098429,NA
9231547,189.4181177,NA
9231561,298.4003899,NA
9231573,293.7332385,NA
9231585,283.4287103,NA
9231597,116.4923325,NA
9231602,242.2285974,NA
9231614,323.8857197,NA
9231626,332.7653423,NA
9231676,234.1765046,NA
9231690,281.7311591,NA
9231705,284.3348771,NA
9231717,161.4220016,NA
9231729,169.4706412,NA
9231731,169.7624313,NA
9231767,701.8173106,NA
9231779,584.7287556,629.9895227
9231808,581.0937805,626.0558906
9231810,581.1680176,627.3689604
9231822,589.8144619,629.8186517
9231834,247.3355651,252.8907793
9231846,251.5433121,253.5732845
9231858,107.740021,NA
9231860,463.0547674,NA
9231872,463.0547674,NA
9231901,607.1683061,NA
9231913,379.0411705,NA
9231925,378.5226111,NA
9231951,288.141669,NA
9231987,305.7720179,NA
9231999,310.4803837,NA
9232008,118.4855387,NA
9232010,380.6269038,NA
9232022,345.7060857,NA
9232034,352.448866,NA
9232046,395.9217739,NA
9232058,548.2946748,NA
9232060,546.5350955,NA
9232113,563.9797303,623.0084865
9232125,143.6789223,NA
9232151,311.3510136,NA
9232163,319.9971454,NA
9232175,319.9971454,NA
9232187,320.4283912,NA
9232204,202.4351896,NA
9232266,384.6371005,NA
9232278,775.1157357,NA
9232280,777.5955749,NA
9232307,122.8341459,NA
9232321,162.5613003,NA
9232333,389.7820583,NA
9232357,136.2014849,NA
9232369,210.1838132,NA
9232371,299.8970885,NA
9232395,382.8228815,401.1251737
9232400,386.1602008,400.3311652
9232412,388.5487615,402.8545546
9232436,119.2608515,NA
9232448,541.7180085,NA
9232450,540.3295265,NA
9232462,226.1027682,NA
9232474,379.843427,NA
9232486,104.1291788,NA
9232498,104.1291788,NA
9232503,427.3564408,NA
9232515,440.6315778,NA
9232527,591.3428154,NA
9232541,173.2795947,NA
9232553,190.114926,NA
9232565,532.7520797,605.0698124
9232577,626.460978,703.7754777
9232589,626.460978,703.7754777
9232591,435.5646554,NA
9232606,435.5646554,NA
9232618,435.5646554,NA
9232620,435.5646554,NA
9232632,312.9377814,333.1979979
9232644,310.3768865,331.9051302
9232656,312.3653702,331.8381707
9232670,194.3284181,NA
9232682,194.3284181,NA
9232694,234.4562153,NA
9232709,311.6480709,NA
9232711,318.2031344,NA
9232723,123.0653888,NA
9232735,195.6214398,NA
9232761,428.6284926,427.271587
9232773,433.5291828,427.0033818
9232785,341.6244183,NA
9232797,303.5849693,NA
9232802,307.1605124,NA
9232814,310.83959,NA
9232838,238.1028863,NA
9232840,163.8913629,NA
9232852,290.2242559,NA
9232864,578.1187866,NA
9232876,576.4081287,NA
9232888,579.6965317,NA
9232890,524.9224909,549.4218053
9232905,502.8716602,NA
9232917,502.8716602,NA
9232929,569.2084371,NA
9232931,583.3565506,NA
9232955,204.5262733,NA
9232967,181.111082,NA
9232979,195.4828317,201.7113742
9232981,178.0830796,181.6928547
9232993,401.2386569,NA
9233131,188.9704257,NA
9233143,393.7530184,NA
9233155,382.4223418,NA
9233167,277.1822491,NA
9233179,299.6193147,NA
9233181,384.7990662,NA
9233193,384.7990662,NA
9233208,592.1217875,NA
9233210,653.2302404,NA
9233222,653.2302404,NA
9233234,489.8199674,NA
9233246,373.7762412,NA
9233258,266.5977076,NA
9233260,304.4044967,NA
9233272,786.1340086,NA
9233284,297.8805344,NA
9233301,296.2017302,NA
9233313,507.4423468,NA
9233337,466.1062465,NA
9233349,481.352908,NA
9233387,317.719335,NA
9233399,293.8784725,NA
9233404,307.7028782,NA
9233416,326.1455491,NA
9233428,290.6242678,NA
9233430,276.7887559,NA
9233442,277.8784578,NA
9233454,286.5433378,NA
9233466,287.3698128,NA
9233478,501.469212,NA
9233480,273.9240627,NA
9233492,344.4425275,NA
9233507,303.3838895,NA
9233519,398.2361421,NA
9233521,301.3425057,NA
9233533,382.4543254,NA
9233545,574.5745296,NA
9233557,576.5982164,NA
9233569,571.8854867,NA
9233571,264.5122949,NA
9233583,293.8267702,NA
9233595,302.2950881,NA
9233600,281.0672712,NA
9233612,124.9480962,NA
9233624,167.0235026,NA
9233636,330.3345091,353.4686319
9233648,330.3345091,353.4686319
9233650,790.1899388,NA
9233662,129.9933956,NA
9233674,155.4228505,NA
9233686,197.5334732,NA
9233698,379.0411705,NA
9233715,120.5496499,NA
9233727,117.4455492,NA
9233739,780.2006351,NA
9233741,598.4984373,NA
9233753,812.2755621,NA
9233765,576.1152606,NA
9233777,584.1545618,NA
9233789,775.0551206,NA
9233791,798.5565951,NA
9233806,737.2973278,NA
9233818,735.7283901,NA
9233820,183.0170743,NA
9233832,536.4132046,556.923743
9233844,536.4132046,556.923743
9233856,541.7219348,562.0361917
9233868,202.6474302,NA
9233870,128.7338333,NA
9233882,297.141444,NA
9233894,124.3727495,NA
9233909,141.2107253,NA
9233911,198.3638675,NA
9233923,471.7786084,NA
9233935,124.2779222,NA
9233947,117.4673727,NA
9233959,102.3461237,NA
9233961,106.5814585,NA
9233973,333.3668672,NA
9233985,267.1429292,NA
9233997,267.1351141,NA
9234006,287.2692065,NA
9234018,310.541475,NA
9234020,305.0174579,NA
9234032,487.18441,NA
9234044,620.5117835,NA
9234056,202.2997781,NA
9234068,351.7737973,NA
9234070,354.9232537,NA
9234082,352.4868586,NA
9234094,352.4868586,NA
9234109,386.9844418,398.9514332
9234111,385.5496729,399.3708313
9234123,385.9871533,400.9748343
9234135,385.9871533,400.9748343
9234147,531.4831535,NA
9234159,143.2008682,NA
9234161,388.970713,NA
9234185,338.1990147,NA
9234197,165.9998599,NA
9234202,231.1458866,NA
9234214,276.498038,NA
9234226,278.065638,NA
9234240,383.3835631,NA
9234252,539.5009461,NA
9234264,539.5009461,NA
9234276,137.992833,NA
9234288,132.6497967,NA
9234290,137.5793944,NA
9234305,117.5029151,NA
9234317,117.5029151,NA
9234331,728.4874197,733.190153
9234343,757.9448643,755.3190207
9234355,704.5087024,733.2127222
9234367,705.311455,734.3248545
9234379,261.4286149,279.9088114
9234393,409.2931608,NA
9234408,371.1618748,NA
9234410,102.3501815,NA
9234422,156.6950737,140.8580363
9234434,158.7564757,141.0915785
9234472,329.173147,NA
9234484,328.6272688,NA
9234496,350.1423993,NA
9234501,342.0323086,NA
9234513,347.843744,NA
9234549,379.843427,NA
9234551,159.1150958,NA
9234575,381.8753253,NA
9234587,328.2501014,NA
9234599,331.2102987,NA
9234604,531.6361011,NA
9234616,279.6157568,NA
9234628,285.570939,NA
9234642,694.4196647,NA
9234654,848.5954003,NA
9234666,841.1181019,NA
9234678,340.4407578,NA
9234680,347.7763214,NA
9234707,134.0035924,NA
9234745,389.9080689,NA
9234757,430.947523,NA
9234771,146.9079561,NA
9234783,379.843427,NA
9234795,404.718214,NA
9234800,404.718214,NA
9234836,145.610378,NA
9234848,265.7550987,NA
9234850,379.843427,NA
9234862,259.7299896,NA
9234886,143.2008682,NA
9234898,380.0798872,NA
9234903,531.7916733,NA
9234939,118.5633116,NA
9234941,333.3198718,NA
9234953,391.9575803,NA
9234965,130.4961697,NA
9234977,117.9204812,NA
9234989,250.5594803,253.5732845
9234991,251.6228341,253.5732845
9235000,515.3737967,NA
9235036,380.0798872,NA
9235050,503.6021166,567.2777745
9235062,352.543262,NA
9235141,307.2201557,NA
9235191,396.1938234,NA
9235220,145.0843934,NA
9235232,316.4884412,NA
9235244,782.942221,NA
9235256,782.629447,NA
9235268,945.7618788,NA
9235270,121.7521426,NA
9235294,261.7970544,NA
9235309,134.115862,NA
9235311,134.115862,NA
9235323,134.115862,NA
9235335,134.115862,NA
9235359,337.9789351,NA
9235361,336.2657481,NA
9235385,197.4642746,NA
9235402,379.9721516,387.2802815
9235414,222.8335599,NA
9235440,332.9126608,NA
9235452,332.9126608,NA
9235464,237.1567333,NA
9235476,291.4183848,NA
9235488,137.8910993,NA
9235490,138.1924719,NA
9235505,103.3937309,NA
9235517,582.8032634,NA
9235529,681.911949,NA
9235531,610.6748875,626.4869351
9235543,602.2952447,625.909146
9235555,630.4759359,640.143461
9235567,594.2984208,626.0896504
9235579,627.5138193,640.3135108
9235581,408.2761319,482.5608041
9235593,429.3747729,486.6025146
9235608,261.6449318,267.487468
9235610,270.164176,281.2830313
9235622,270.164176,281.2830313
9235646,194.1804524,NA
9235658,187.0328591,NA
9235660,120.9738557,NA
9235672,360.7464543,NA
9235684,103.4742918,NA
9235696,349.8568751,NA
9235701,372.7597565,NA
9235713,573.1765405,NA
9235725,589.9522933,NA
9235737,808.9432347,NA
9235751,117.8488429,NA
9235763,117.8488429,NA
9235787,125.4141082,NA
9235799,125.4141082,NA
9235804,125.4141082,NA
9235816,392.550637,401.3869886
9235828,392.550637,401.3869886
9235830,145.0843934,NA
9235842,149.2327666,NA
9235854,291.2697172,NA
9235866,500.6566207,NA
9235878,333.04523,NA
9235880,720.6167262,NA
9235892,699.1069959,NA
9235919,438.7522049,NA
9235921,137.9304418,NA
9235945,124.691705,NA
9235957,244.7052491,NA
9235969,229.6433772,NA
9235971,378.7474881,NA
9235983,333.7413682,NA
9236004,597.1698847,NA
9236016,621.793734,NA
9236042,445.9242935,436.8788336
9236054,233.9257067,NA
9236066,231.4023244,NA
9236078,225.4258798,NA
9236080,225.4258798,NA
9236092,280.3318347,NA
9236119,189.0254205,NA
9236121,185.2978013,NA
9236133,167.7699297,NA
9236145,188.2157324,NA
9236157,177.339783,NA
9236171,311.677124,NA
9236195,340.6630255,NA
9236200,322.428984,NA
9236212,321.7681334,341.7077912
9236224,321.7681334,341.7077912
9236248,584.4182755,NA
9236250,818.3766381,NA
9236262,265.8842455,277.12431
9236274,261.2884655,275.3779296
9236286,280.8241912,285.8342327
9236298,106.5303509,NA
9236315,145.099536,NA
9236327,379.843427,NA
9236339,179.1479649,NA
9236341,274.7448968,301.9723714
9236353,623.0113891,NA
9236365,340.2772268,NA
9236389,1526.171535,NA
9236391,469.3781119,NA
9236406,472.4016086,NA
9236418,1033.920383,NA
9236420,1011.773826,NA
9236432,936.7409511,NA
9236444,314.8367271,333.0876836
9236494,262.3298098,NA
9236509,252.794668,NA
9236511,444.8286594,502.4359252
9236535,567.8391685,606.2725337
9236561,451.6568412,434.3194622
9236585,290.2025214,295.2822807
9236597,289.3044017,296.5106921
9236602,141.0055937,NA
9236614,779.0962011,NA
9236626,779.0962011,NA
9236640,345.4079979,NA
9236652,366.9570185,383.3133695
9236676,305.7671399,NA
9236688,390.4684907,404.081188
9236690,389.9883838,404.822309
9236705,539.7427963,NA
9236717,532.0846776,NA
9236729,341.3275086,NA
9236731,339.9640441,NA
9236743,349.5821241,NA
9236755,352.7862002,NA
9236767,131.7888337,NA
9236779,379.0411705,NA
9236808,193.2382934,NA
9236810,192.1224231,NA
9236846,243.0770976,NA
9236858,196.881916,NA
9236860,396.6820533,NA
9236872,250.8083371,NA
9236884,159.1150958,NA
9236896,275.3460557,NA
9236901,146.7937558,NA
9236913,181.613198,NA
9236925,165.1205508,NA
9236937,195.6214398,NA
9236949,140.0581904,NA
9236951,378.7474881,NA
9236963,327.6236116,NA
9236975,297.4513968,NA
9236987,304.6590639,NA
9236999,303.7364019,NA
9237008,306.5640198,NA
9237010,105.1271702,NA
9237022,104.1948847,NA
9237034,105.3883026,NA
9237046,104.5502036,NA
9237072,797.4717147,NA
9237084,431.2780414,458.0502955
9237096,417.4525694,454.5596303
9237101,281.168484,NA
9237113,294.6804818,NA
9237125,280.8184061,NA
9237137,290.581742,NA
9237149,173.8043662,178.5181815
9237151,525.8027376,553.2494179
9237163,124.0231993,NA
9237175,124.3607498,NA
9237187,298.8821549,NA
9237199,293.266295,NA
9237204,279.9204719,NA
9237216,280.3318347,NA
9237228,524.0041619,NA
9237230,616.6762799,NA
9237242,452.3355313,NA
9237254,141.8572739,NA
9237278,105.397523,NA
9237280,212.4809222,NA
9237292,112.7275174,NA
9237307,326.7512753,NA
9237319,326.7512753,NA
9237321,401.4194767,NA
9237333,403.2324793,NA
9237345,989.3168351,NA
9237357,1149.927716,NA
9237369,248.3989188,252.8907793
9237371,251.5433121,253.5732845
9237383,202.1758959,NA
9237395,221.877403,NA
9237400,125.4476593,NA
9237412,488.939791,NA
9237424,120.2289277,NA
9237436,120.2289277,NA
9237448,534.7279784,NA
9237450,534.7279784,NA
9237486,452.6259367,519.9319433
9237498,450.8564237,532.5771651
9237503,447.435401,522.8269802
9237515,353.6688932,NA
9237527,806.3574256,NA
9237539,787.2132319,NA
9237553,266.6015123,NA
9237565,266.6015123,NA
9237577,410.6740234,NA
9237589,754.933583,NA
9237606,379.843427,NA
9237618,500.3090624,NA
9237620,772.8836764,NA
9237632,829.8210991,NA
9237644,457.5001076,NA
9237656,458.4767417,NA
9237694,166.8312012,NA
9237711,107.7321805,NA
9237747,328.4054762,NA
9237759,382.4223418,NA
9237761,733.6531364,NA
9237773,733.6531364,NA
9237785,737.5567611,NA
9237797,737.5567611,NA
9237802,450.8775329,NA
9237814,121.9861203,NA
9237826,385.8973512,NA
9237838,286.3548077,NA
9237840,120.916044,NA
9237852,182.1437187,NA
9237864,120.5888225,NA
9237876,123.2411156,NA
9237888,271.2332869,NA
9237890,138.317993,NA
9237905,386.9001139,NA
9237917,365.5056547,NA
9237929,474.5446495,NA
9237931,140.3335492,NA
9237943,266.063886,NA
9237955,235.7086976,NA
9237981,129.2759284,NA
9237993,171.8727533,NA
9238014,392.0658664,NA
9238026,134.605895,NA
9238038,985.1504243,NA
9238040,1111.219915,NA
9238052,711.1993858,NA
9238064,278.2968514,289.1691646
9238076,278.2968514,289.1691646
9238088,179.335735,NA
9238117,221.9956187,NA
9238129,130.3604941,NA
9238131,170.3989465,NA
9238143,199.8845228,NA
9238155,442.1814858,422.2237412
9238167,442.5540292,424.2471424
9238179,439.7397541,424.2471424
9238181,442.5540292,424.2471424
9238210,286.8629437,NA
9238222,265.7205238,NA
9238234,288.6517065,NA
9238246,360.8288406,NA
9238258,197.0831054,NA
9238260,311.1401675,NA
9238272,414.2174442,NA
9238284,427.5514509,NA
9238296,297.4792393,NA
9238301,202.5299013,NA
9238313,258.9162405,NA
9238325,266.1317624,NA
9238337,551.9347737,NA
9238349,118.3710053,NA
9238351,138.1607778,NA
9238363,138.2855114,NA
9238375,383.0513673,NA
9238387,114.232878,NA
9238399,101.2475439,NA
9238404,99.98987659,NA
9238416,199.8461814,NA
9238442,261.2203136,NA
9238466,279.1006927,NA
9238478,303.8964544,NA
9238492,120.0669595,NA
9238507,331.967935,NA
9238519,311.2163231,NA
9238521,310.0918739,NA
9238533,271.5706201,NA
9238545,271.129743,NA
9238557,145.9701725,NA
9238569,146.5390355,NA
9238595,314.2929904,NA
9238600,276.2945327,292.7692392
9238612,276.6059452,294.3218119
9238624,276.4280804,294.239281
9238636,276.6059452,294.3218119
9238648,105.4387951,NA
9238650,269.3357963,NA
9238662,382.4223418,NA
9238674,234.1765046,NA
9238686,375.93144,346.9803852
9238698,356.3591967,342.1967575
9238703,287.378305,NA
9238715,378.7190274,NA
9238739,748.1886764,733.6750831
9238741,741.1182224,733.1502544
9238753,554.8168365,559.9358209
9238765,546.5668462,559.9358209
9238777,546.5668462,559.9358209
9238789,528.6119443,559.0241138
9238791,526.9759162,558.4387432
9238806,528.6119443,559.0241138
9238820,340.0865197,NA
9238856,810.5270202,NA
9238868,798.5565951,NA
9238870,281.5035644,303.8878894
9238882,281.3704172,305.2868975
9238894,378.7474881,NA
9238909,288.8285993,NA
9238911,410.1410852,NA
9238935,343.2608722,NA
9238959,138.1790264,NA
9238973,382.7849943,NA
9238985,380.5429262,NA
9239288,156.8599565,NA
9239290,386.7312669,NA
9239305,386.7312669,NA
9239317,343.5968132,NA
9239343,182.6126022,NA
9239355,240.8090366,NA
9239367,402.8814115,NA
9239379,405.0362135,NA
9239381,402.8814115,NA
9239393,402.8814115,NA
9239422,140.1824759,NA
9239446,268.8399516,NA
9239458,269.2966839,NA
9239460,351.8922387,NA
9239472,352.448866,NA
9239484,586.1158411,NA
9239551,383.3298045,NA
9239563,383.3298045,NA
9239575,383.3298045,NA
9239587,383.3298045,NA
9239599,169.7594692,NA
9239604,170.136744,NA
9239616,1074.432175,NA
9239628,435.5646554,NA
9239630,435.5646554,NA
9239642,329.5698898,NA
9239654,354.6163835,NA
9239666,139.7253276,NA
9239678,130.2328496,NA
9239680,139.5904948,NA
9239692,379.843427,NA
9239707,396.6820533,NA
9239719,143.5524777,NA
9239733,370.4042433,398.9241603
9239745,169.7624313,NA
9239757,290.9126525,NA
9239771,169.7624313,NA
9239783,1457.368841,NA
9239795,1750.525192,NA
9239800,238.6270452,NA
9239812,240.7161845,NA
9239824,130.4891289,NA
9239836,390.4649121,NA
9239848,589.2075614,NA
9239850,305.8137255,331.3293517
9239862,310.5283818,332.2008691
9239874,305.8137255,331.3293517
9239886,398.6814139,413.6927299
9239898,390.7639198,409.6690011
9239903,393.9711197,409.6690011
9239915,382.7576848,NA
9239927,609.919556,NA
9239939,587.2457493,NA
9239941,380.6269038,NA
9239953,144.4387815,NA
9239965,128.5388955,NA
9239977,331.2102987,NA
9239989,332.1754483,NA
9239991,332.1334152,NA
9240005,372.853651,NA
9240017,189.0024418,NA
9240029,189.0024418,NA
9240031,167.2495589,NA
9240043,198.5365483,NA
9240055,204.1907262,NA
9240067,131.2360977,NA
9240079,281.6236871,NA
9240081,387.9640047,NA
9240093,389.2964038,NA
9240108,328.9975335,NA
9240110,381.1402889,NA
9240122,240.1823566,NA
9240134,232.3820641,NA
9240146,232.9332627,NA
9240158,231.7568685,NA
9240160,369.8427053,NA
9240172,577.0919184,NA
9240184,199.877094,NA
9240196,198.2655441,NA
9240201,203.0977186,NA
